,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.1_RfR Total Costs,A.1_Expected Evacuation Costs,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.2_RfR Total Costs,A.2_Expected Evacuation Costs,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.3_RfR Total Costs,A.3_Expected Evacuation Costs,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.4_RfR Total Costs,A.4_Expected Evacuation Costs,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,A.5_RfR Total Costs,A.5_Expected Evacuation Costs
69,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,3,0,2,0,0,3,2,1,0,1,5,0,0,0,1,1,0.0,37255203.23710208,0.0,0,0,1268547.7450180482,95202239.80249318,0.00011267052270878857,0,0,0.0,41292219.28177295,0.0,0,0,10043200.660682203,11068771.0,0.00040655218101811415,0,0,0.0,50929971.20054293,0.0,0,0
70,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,3,0,5,0,0,0,1,0,0,1,7,0,0,2,0,3,0.0,53972506.18695759,0.0,0,0,2537095.4900360964,38245121.951764055,0.00022534104541757714,0,0,0.0,20299287.62732069,0.0,0,0,460324.0117091064,14261651.0,2.0531064430351473e-05,0,0,0.0,60039471.119519606,0.0,0,0
71,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,3,2,2,2,0,0,3,1,0,1,6,1,0,1,0,0,0.0,119714365.97456834,0.0,0,0,5655845.675577701,47842699.56310011,0.000504247950418872,0,0,0.0,41292219.28177295,0.0,0,0,1414140.9247305451,20319063.0,5.9620480893014105e-05,0,0,1959299.268912304,25037214.086173728,0.00016162579638626188,0,0
72,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,2,1,1,0,2,1,7,0,1,5,6,0,0,3,0,1,0.0,66507014.9338145,0.0,0,0,0.0,164812881.8250401,0.0,0,0,592596.1440131378,50081750.628976494,0.0001225649780315952,0,0,3611314.999411758,12586457.0,0.00019032716465880318,0,0,0.0,58044072.09764524,0.0,0,0
73,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,2,1,3,1,0,3,3,0,0,0,0,0,0,1,0,0,0.0,113829615.07026595,0.0,0,0,1268547.7450180482,100759376.17493644,0.00014083815338598573,0,0,0.0,0.0,0.0,0,0,96722891.47634317,0.0,0.0035545929608527473,0,0,0.0,25037214.086173728,0.0,0,0
74,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,2,1,2,1,3,0,0,2,3,2,8,0,0,3,0,0,0.0,107385518.6904647,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,74270964.09218411,0.0,0,0,250202.83343856593,16108916.0,1.4920591466020295e-05,0,0,0.0,30351526.042379983,0.0,0,0
75,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,3,1,5,1,2,2,0,0,0,0,8,0,0,3,0,0,0.0,128509281.34294224,0.0,0,0,0.0,88613111.95505467,0.0,0,0,0.0,0.0,0.0,0,0,250202.83343856593,16108916.742160894,1.1936473172816232e-05,0,0,0.0,30351526.042379983,0.0,0,0
76,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,2,1,2,1,2,0,0,0,3,0,5,0,0,0,0,5,0.0,107385518.6904647,0.0,0,0,0.0,42818415.6714978,0.0,0,0,592596.1440131378,24198032.45136138,0.0001225649780315952,0,0,10052528.380934056,11068771.68625446,0.0005091191152666414,0,0,0.0,36676675.840294495,0.0,0,0
77,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,1,4,7,0,3,0,3,1,1,6,0,0,0,0,0,0.0,162781975.58788604,0.0,0,0,2827922.8377888505,47842699.56310011,0.00031515496901179507,0,0,0.0,69869514.91937588,0.0,0,0,6197325.774418827,12586457.998778107,0.00033052788637746963,0,0,4925281.566274531,0.0,0.0005006605086550278,0,0
78,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,2,1,2,1,0,0,0,3,7,3,7,3,0,2,0,0,0.0,107385518.6904647,0.0,0,0,935171.1101066824,0.0,0.00010351425940691226,0,0,0.0,95910227.03420445,0.0,0,0,1390132.9465443015,24956580.074387155,8.102971148429994e-05,0,0,4620901.323953267,27578229.96765524,0.0004817958516049589,0,0
79,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2,0,3,1,3,0,0,2,7,0,0,1,0,0,0,0,0.0,78453877.84187987,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,58768098.74581756,0.0,0,0,81688778.81453799,6320800.309666242,0.0031086629485848516,0,0,0.0,0.0,0.0,0,0
80,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,3,5,0,1,2,3,2,0,0,0,7,0,0,0,0,0,0.0,92648501.6727509,0.0,0,0,0.0,144638102.10542652,0.0,0,0,1777788.4320394134,0.0,0.0002941559472758284,0,0,919965.6698335637,14261651.781499248,4.085906986239572e-05,0,0,18733471.63135129,0.0,0.0015331464733653343,0,0
81,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,2,1,5,1,2,0,0,0,0,0,5,0,0,2,2,5,0.0,128509281.34294224,0.0,0,0,0.0,42818415.6714978,0.0,0,0,1777788.4320394134,0.0,0.0003676949340947856,0,0,10046030.62913344,11068771.68625446,0.0005084720450318615,0,0,0.0,99026030.51193708,0.0,0,0
82,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,5,3,7,0,0,0,3,0,0,7,3,0,1,0,0,0.0,193153300.7611414,0.0,0,0,8483768.513366552,0.0,0.0063030993802358996,0,0,0.0,24198032.45136138,0.0,0,0,415450.2555011013,24956580.074387155,0.00015399825906197275,0,0,0.0,25037214.086173728,0.0,0,0
83,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,3,2,1,0,0,3,1,1,0,0,6,1,0,1,0,0,0.0,72222705.9376919,0.0,0,0,1268547.7450180482,90143923.5488522,0.00011267052270878857,0,0,0.0,20299287.62732069,0.0,0,0,1812086.2273081867,20319063.206658736,7.759528341396155e-05,0,0,3918598.537824608,25037214.086173728,0.00032325159277252376,0,0
84,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,2,1,2,0,5,1,7,0,0,1,0,0,0,0,0,7,0.0,71223146.50296113,0.0,0,0,0.0,194342742.03414834,0.0,0,0,1185192.2880262756,20299287.62732069,0.0002451299560631904,0,0,96728970.32069473,0.0,0.003555198314729356,0,0,0.0,44193513.54513965,0.0,0,0
85,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2,3,2,0,1,0,0,0,0,0,7,0,0,2,0,0,0.0,83497824.69174261,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,0.0,0.0,0,0,929712.2975344851,14261651.781499248,5.204444268016451e-05,0,0,0.0,27578229.96765524,0.0,0,0
86,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,2,3,3,0,0,0,2,0,0,7,0,0,1,0,0,0.0,132514534.68415771,0.0,0,0,3805643.2350541446,0.0,0.002816763067719714,0,0,0.0,22167818.198803753,0.0,0,0,2069322.1867582793,14261651.781499248,0.0007738817790741309,0,0,0.0,25037214.086173728,0.0,0,0
87,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,2,1,2,0,2,1,7,0,3,0,6,0,0,0,0,3,0.0,71223146.50296113,0.0,0,0,0.0,164812881.8250401,0.0,0,0,592596.1440131378,24198032.45136138,0.0001225649780315952,0,0,3611314.999411758,12586457.998778107,0.00019032716465880318,0,0,4414550.514000367,30351526.042379983,0.00044925431696214116,0,0
88,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,2,3,4,4,0,0,3,1,0,1,7,3,0,2,0,0,0.0,155749382.096252,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,41292219.28177295,0.0,0,0,702350.6584049182,24956580.074387155,3.9946513065095326e-05,0,0,0.0,27578229.96765524,0.0,0,0
89,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,2,0,0,1,2,0,5,7,1,7,3,0,0,0,0,3,0.0,32694901.094161935,0.0,0,0,0.0,106358076.75473303,0.0,0,0,0.0,104678711.27468342,0.0,0,0,47409921.562976204,8453407.696608048,0.0022166306947793086,0,0,0.0,30351526.042379983,0.0,0,0
90,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,2,0,1,0,0,0,0,0,7,0,0,1,0,0,0.0,83497824.69174261,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,0.0,0.0,0,0,929712.2975344851,14261651.781499248,4.16355541441316e-05,0,0,5877897.806736912,25037214.086173728,0.00048487738915878564,0,0
91,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,2,1,0,0,1,0,3,0,9,0,0,0,1,0,0.0,107385518.6904647,0.0,0,0,5655845.675577701,38245121.951764055,0.0042020662534906,0,0,1806020.0188079476,24198032.45136138,0.0024851260697556377,0,0,0.0,18144080.211109996,0.0,0,0,5250881.50120108,25037214.086173728,0.0035867522289763157,0,0
92,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,3,1,2,0,1,7,0,1,0,3,8,0,0,0,0,1,0.0,71223146.50296113,0.0,0,0,0.0,114065823.89018795,0.0,0,0,0.0,45324187.55237766,0.0,0,0,0.0,16108916.742160894,0.0,0,0,15427938.556556946,25037214.086173728,0.0012665858524305766,0,0
93,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,0,0,0,0,4,1,4,0,0,0,0,7,0.0,114498063.14503726,0.0,0,0,3805643.2350541446,0.0,0.001014034704379097,0,0,0.0,49622725.1402255,0.0,0,0,13549604.582956735,9695195.36216505,0.0016078188631036753,0,0,0.0,44193513.54513965,0.0,0,0
94,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,3,1,0,0,0,1,0,5,0,2,6,1,6,5,0,0,0.0,32694901.094161935,0.0,0,0,1268547.7450180482,38245121.951764055,0.00011267052270878857,0,0,0.0,55021520.85615872,0.0,0,0,1502182.128130025,36242968.75925505,6.371676536591768e-05,0,0,0.0,36676675.840294495,0.0,0,0
95,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,3,2,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0.0,72222705.9376919,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,20299287.62732069,0.0,0,0,74165434.18555933,6320800.309666242,0.002308057384316167,0,0,0.0,50929971.20054293,0.0,0,0
96,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,3,2,1,0,1,1,0,0,0,0,8,0,5,3,0,0,0.0,72222705.9376919,0.0,0,0,0.0,77797112.44472042,0.0,0,0,0.0,0.0,0.0,0,0,166801.88895904395,30591224.96313769,7.957648781877489e-06,0,0,0.0,30351526.042379983,0.0,0,0
97,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,4,1,8,0,0,0,0,3,0.0,66507014.9338145,0.0,0,0,2537095.4900360964,38245121.951764055,0.0006760231362527313,0,0,0.0,49622725.1402255,0.0,0,0,0.0,16108916.742160894,0.0,0,0,11853903.593925936,30351526.042379983,0.0028975949822611416,0,0
98,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,2,1,2,1,1,0,1,0,3,0,6,0,0,0,1,0,0.0,107385518.6904647,0.0,0,0,0.0,77797112.44472042,0.0,0,0,592596.1440131378,24198032.45136138,0.0001225649780315952,0,0,3611314.999411758,12586457.998778107,0.00019032716465880318,0,0,2207275.2570001837,25037214.086173728,0.00022462715848107058,0,0
99,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,3,0,1,0,2,0,0,0,0,0,8,0,0,6,0,2,0.0,32694901.094161935,0.0,0,0,0.0,42818415.6714978,0.0,0,0,0.0,0.0,0.0,0,0,250202.83343856593,16108916.742160894,1.1936473172816232e-05,0,0,0.0,74011736.27191554,0.0,0,0
100,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,2,0,1,0,3,0,0,0,7,0,1,0,0,0,0.0,37255203.23710208,0.0,0,0,0.0,87722647.49511826,0.0,0,0,0.0,0.0,0.0,0,0,1770813.8634411022,22258486.725668453,0.0006741785231573266,0,0,53476702.24874742,0.0,0.03662404879218695,0,0
101,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,3,2,1,0,0,3,0,3,3,4,0,0,3,0,0,0.0,122173820.17753592,0.0,0,0,2537095.4900360964,47842699.56310011,0.0006760231362527313,0,0,0.0,50962397.12067895,0.0,0,0,13562181.179108892,9695195.36216505,0.0016108246809710084,0,0,0.0,30351526.042379983,0.0,0,0
102,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,3,0,0,1,0,0,0,1,0,1,6,2,3,2,0,1,0.0,32694901.094161935,0.0,0,0,0.0,0.0,0.0,0,0,0.0,41292219.28177295,0.0,0,0,2162881.663794332,32616604.291492917,9.315514193580767e-05,0,0,0.0,54355764.74753119,0.0,0,0
103,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,3,2,0,0,1,0,0,5,7,0,6,0,1,2,0,0,0.0,37255203.23710208,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,69280335.38441503,0.0,0,0,2719613.349386205,20319063.206658736,0.00011555889126201351,0,0,0.0,27578229.96765524,0.0,0,0
104,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,3,3,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0.0,42291505.65437629,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,0.0,0.0,0,0,74165434.18555933,6320800.309666242,0.002308057384316167,0,0,0.0,58044072.09764524,0.0,0,0
105,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,2,3,0,0,0,0,0,7,0,1,6,6,0,6,0,0,0.0,42291505.65437629,0.0,0,0,0.0,0.0,0.0,0,0,0.0,59903444.52010451,0.0,0,0,2079480.7193148104,27984209.217288204,0.00011147039693108619,0,0,0.0,40273672.383724004,0.0,0,0
106,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,3,1,2,0,1,0,3,0,0,0,4,0,0,2,1,6,0.0,71223146.50296113,0.0,0,0,0.0,87722647.49511826,0.0,0,0,0.0,0.0,0.0,0,0,13587334.371413209,9695195.36216505,0.0005389454389018915,0,0,0.0,98900677.91008756,0.0,0,0
107,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,3,5,0,0,0,2,0,1,7,0,7,0,0,3,0,0,0.0,53972506.18695759,0.0,0,0,1268547.7450180482,42818415.6714978,0.00011267052270878857,0,0,0.0,55690229.411618516,0.0,0,0,2094475.379062596,14261651.781499248,9.486969206711773e-05,0,0,0.0,30351526.042379983,0.0,0,0
108,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,3,5,4,5,0,0,0,9,0,0,7,0,0,1,0,0,0.0,183603921.04028857,0.0,0,0,0.0,0.0,0.0,0,0,0.0,40609051.370577164,0.0,0,0,2107051.975214754,14261651.781499248,9.587163135622875e-05,0,0,0.0,25037214.086173728,0.0,0,0
109,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,2,5,0,0,0,3,0,1,7,0,7,1,0,0,0,0,0.0,53972506.18695759,0.0,0,0,1268547.7450180482,47842699.56310011,0.00014083815338598573,0,0,0.0,55690229.411618516,0.0,0,0,856575.9512118037,22258486.725668453,4.864114993105341e-05,0,0,17306885.787625477,0.0,0.001770318158240562,0,0
110,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0,0,1,0,0,0,0,0,0,6,1,0,1,0,0,0.0,32694901.094161935,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1824662.8234603452,20319063.206658736,7.859722270307256e-05,0,0,3918598.537824608,25037214.086173728,0.00032325159277252376,0,0
111,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,3,3,1,0,1,0,0,0,3,7,2,0,0,3,0,0,0.0,78453877.0,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,62048975.90137317,0.0,0,0,62660000.94347809,7332080.219521779,0.0022460097237273187,0,0,0.0,30351526.042379983,0.0,0,0
112,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,3,0,3,1,0,0,6,0,7,0,8,1,5,2,0,0,0.0,78453877.0,0.0,0,0,2537095.4900360964,66045103.44010488,0.00022534104541757714,0,0,0.0,34221561.73832255,0.0,0,0,0.0,39356191.46334008,0.0,0,0,0.0,27578229.96765524,0.0,0,0
113,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,2,1,3,0,0,4,0,2,0,0,6,0,0,2,0,0,0.0,76431543.0,0.0,0,0,1268547.7450180482,53358573.6002109,0.00014083815338598573,0,0,0.0,22167818.198803753,0.0,0,0,3601987.279159907,12586457.998778107,0.00018939827566480437,0,0,0.0,27578229.96765524,0.0,0,0
114,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,1,5,0,0,3,3,4,0.0,32694901.0,0.0,0,0,3805643.2350541446,0.0,0.0003380115681263657,0,0,0.0,20299287.62732069,0.0,0,0,16084571.212399583,11068771.68625446,0.0006740346801233885,0,0,0.0,104754177.05500363,0.0,0,0
115,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,2,0,3,0,0,0,2,0,0,2,7,0,1,0,0,2,0.0,42291505.65437629,0.0,0,0,2537095.4900360964,42818415.6714978,0.00028167630677197145,0,0,0.0,22167818.198803753,0.0,0,0,150419.9125309447,22258486.725668453,8.31568297788451e-06,0,0,11853903.593925936,27578229.96765524,0.0012073312426088092,0,0
116,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,3,0,3,1,0,0,4,0,0,3,8,0,0,2,0,0,0.0,78453877.84187987,0.0,0,0,0.0,53358573.6002109,0.0,0,0,0.0,24198032.45136138,0.0,0,0,250202.83343856593,16108916.742160894,1.1936473172816232e-05,0,0,0.0,27578229.96765524,0.0,0,0
117,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,3,0,0,0,3,6,0,1,0,3,6,0,0,0,1,0,0.0,0.0,0.0,0,0,0.0,120892243.43187523,0.0,0,0,0.0,45324187.55237766,0.0,0,0,6326884.3411769075,12586457.998778107,0.00027340815089906093,0,0,7582202.440450177,25037214.086173728,0.0006202369813025114,0,0
118,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,2,0,1,0,0,1,2,0,7,0,0,0,0,0,0,0.0,72222705.9376919,0.0,0,0,2537095.4900360964,38245121.951764055,0.0006760231362527313,0,0,0.0,58768098.74581756,0.0,0,0,105143220.6052542,0.0,0.009770566742652025,0,0,0.0,0.0,0.0,0,0
119,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,2,0,0,0,3,0,3,6,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0.0,100759376.17493644,0.0,0,0,0.0,56232105.137590505,0.0,0,0,169683212.68478635,0.0,0.007005811542469277,0,0,0.0,25037214.086173728,0.0,0,0
120,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,3,1,0,0,3,3,0,0,0,0,0,1,0,0,1,0,0.0,32694901.094161935,0.0,0,0,0.0,100759376.17493644,0.0,0,0,0.0,0.0,0.0,0,0,90121684.53960118,6320800.309666242,0.0029011135103588024,0,0,0.0,25037214.086173728,0.0,0,0
121,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,2,0,1,0,2,7,3,4,3,3,6,1,0,0,0,0,0.0,32694901.094161935,0.0,0,0,0.0,185966045.53029978,0.0,0,0,0.0,84696731.15977037,0.0,0,0,1824662.8234603452,20319063.206658736,9.824652837884073e-05,0,0,14696256.344567709,0.0,0.0015022492196188494,0,0
122,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,3,0,2,0,0,3,0,0,6,3,5,0,0,3,3,1,0.0,37255203.23710208,0.0,0,0,1268547.7450180482,47842699.56310011,0.00011267052270878857,0,0,0.0,61001668.01785916,0.0,0,0,10043200.660682203,11068771.68625446,0.00040655218101811415,0,0,0.0,94551485.92077652,0.0,0,0
123,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,2,0,0,0,3,0,0,7,0,7,0,0,1,0,0,0.0,37255203.23710208,0.0,0,0,1268547.7450180482,47842699.56310011,0.000938921022573238,0,0,0.0,34221561.73832255,0.0,0,0,2094475.379062596,14261651.781499248,0.000790580767225981,0,0,0.0,25037214.086173728,0.0,0,0
124,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,6,0,0,3,2,0,3,0,0,8,0,0,0,0,0,0.0,60717312.84309486,0.0,0,0,0.0,95202239.80249318,0.0,0,0,0.0,24198032.45136138,0.0,0,0,0.0,16108916.742160894,0.0,0,0,19147615.09651973,0.0,0.0019622707783615552,0,0
125,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2,1,0,4,4,0,0,3,1,0,9,0,0,1,0,0,0.0,82177854.37813279,0.0,0,0,0.0,53358573.6002109,0.0,0,0,0.0,46650169.32145682,0.0,0,0,0.0,18144080.211109996,0.0,0,0,7988585.476631381,25037214.0,0.0008251553898915532,0,0
126,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,3,2,1,0,2,3,0,0,0,3,5,0,0,7,1,2,0.0,72222705.9376919,0.0,0,0,0.0,93986630.59767582,0.0,0,0,1185192.2880262756,24198032.45136138,0.00019610396485055228,0,0,10049279.505033748,11068771.68625446,0.00040703646411940117,0,0,0.0,111952814.0,0.0,0,0
127,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,0,0,1,1,0,6,7,0,0,1,3,1,0.0,78453877.84187987,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,52771009.1301844,0.0,0,0,929712.2975344851,14261651.781499248,0.00012490666243239479,0,0,1959299.268912304,85064701.0,0.00048487738915878575,0,0
128,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,3,2,6,2,0,0,0,2,0,0,8,0,0,3,0,0,0.0,150937400.934666,0.0,0,0,0.0,0.0,0.0,0,0,0.0,22167818.198803753,0.0,0,0,0.0,16108916.742160894,0.0,0,0,0.0,30351526.0,0.0,0,0
129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,4,3,0,0,0,3,4,0,0,0,0,4,0.0,37255203.23710208,0.0,0,0,0.0,108083458.32956028,0.0,0,0,0.0,24198032.45136138,0.0,0,0,13587334.371413209,9695195.36216505,0.0016168363167056745,0,0,0.0,33377116.55719709,0.0,0,0
130,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,3,0,0,0,1,0,1,7,0,1,7,1,0,1,0,0,0.0,0.0,0.0,0,0,0.0,77797112.44472042,0.0,0,0,0.0,59903444.52010451,0.0,0,0,869152.547363962,22258486.725668453,3.991485923395373e-05,0,0,5325723.651087587,25037214.086173728,0.00044008287460882813,0,0
131,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,3,0,0,0,0,0,3,5,0,0,6,0,0,2,0,1,0.0,0.0,0.0,0,0,2537095.4900360964,47842699.56310011,0.00022534104541757714,0,0,0.0,28798397.130608946,0.0,0,0,3589410.6830077483,12586457.998778107,0.00015051668124273245,0,0,0.0,54355764.74753119,0.0,0,0
132,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,2,7,0,3,8,2,0,3,0,1,0.0,32694901.094161935,0.0,0,0,0.0,42818415.6714978,0.0,0,0,0.0,64835987.44502628,0.0,0,0,0.0,25702162.374998905,0.0,0,0,0.0,58044072.09764524,0.0,0,0
133,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,3,0,0,0,1,2,0,7,0,7,7,0,3,0,1,0,0.0,0.0,0.0,0,0,0.0,82526679.5239558,0.0,0,0,0.0,77517373.55736606,0.0,0,0,619808.1983563234,24956580.074387155,2.7757036096087733e-05,0,0,10866651.63823986,25037214.086173728,0.0008927160581457874,0,0
134,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,3,0,2,0,2,0,0,0,0,0,7,0,0,1,0,6,0.0,37255203.23710208,0.0,0,0,0.0,42818415.0,0.0,0,0,0.0,0.0,0.0,0,0,929712.2975344851,14261651.781499248,4.16355541441316e-05,0,0,3918598.537824608,66687072.31506137,0.00032325159277252376,0,0
135,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,3,1,0,7,0,3,0,5,5,0,6,0,0,1,0,0,0.0,103162272.08375776,0.0,0,0,1268547.7450180482,47842699.0,0.00011267052270878857,0,0,0.0,62865075.0,0.0,0,0,3601987.279159907,12586457.998778107,0.00015151862053184347,0,0,0.0,25037214.086173728,0.0,0,0
136,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,4,0,4,3,3,0,3,4,0,6,2,0,0,0,0,0.0,102578836.07266891,0.0,0,0,0.0,100759376.0,0.0,0,0,0.0,53401633.0,0.0,0,0,1204854.6251040217,21556221.14781617,6.355023325873104e-05,0,0,14972351.988013336,0.0,0.0015328076773887742,0,0
137,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,3,3,3,0,0,0,0,0,0,3,7,0,0,1,0,1,0.0,89068254.21950817,0.0,0,0,3824677.840576334,0.0,0.0003412058984026468,0,0,0.0,24198032.0,0.0,0,0,2491906.956291773,14261651.781499248,0.00011225996278281572,0,0,17598713.041022237,50929971.20054293,0.0014516630886272162,0,0
138,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,2,1,3,0,4,2,0,3,0,0,9,0,0,1,0,0,0.0,76431543.68310125,0.0,0,0,0.0,102336429.0,0.0,0,0,0.0,24198032.0,0.0,0,0,0.0,18144080.211109996,0.0,0,0,7988585.476631381,25037214.086173728,0.0008251553898915532,0,0
139,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,2,0,1,0,0,0,1,3,6,7,5,0,0,1,7,1,0.0,32694901.094161935,0.0,0,0,2537095.4900360964,38245121.0,0.00028167630677197145,0,0,0.0,105232118.0,0.0,0,0,10030624.064530045,11068771.68625446,0.0005069378021612539,0,0,0.0,103499384.37376389,0.0,0,0
140,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,3,1,0,0,1,3,0,0,0,0,5,0,0,7,6,2,0.0,32694901.094161935,0.0,0,0,0.0,87722647.49511826,0.0,0,0,0.0,0.0,0.0,0,0,10055777.256834362,11068771.68625446,0.0004075541203072251,0,0,0.0,137830333.23595846,0.0,0,0
141,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,3,0,0,0,4,4,3,0,3,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,176989866.40452844,0.0,0,0,0.0,24198032.0,0.0,0,0,78440434.32577482,8453407.696608048,0.002395878749992828,0,0,0.0,0.0,0.0,0,0
142,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,0,7,0,3,1,0,2,0,0,8,0,5,0,0,1,0.0,68139002.95605196,0.0,0,0,0.0,90143923.5488522,0.0,0,0,0.0,22167818.0,0.0,0,0,0.0,30591224.96313769,0.0,0,0,15427938.556556946,25037214.086173728,0.0015832323155382212,0,0
